x	sale.date	sales.rep	rep.sex	rep.region	rep.feedback	wine	type	cost	unit.price	units.sold	income	expenses	year
2842	6/27/2011	Vicki Kilkenny	0	West	6	Pinot Gris	white	3.741	12.47	17	211.99	7.0278	2011
9532	6/28/2011	Dannette Saltsman	0	Central	6	Riesling	white	2.097	6.56	34	223.04	5.66	2011
6745	6/28/2011	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	15	111.45	5.1345	2011
2226	6/28/2011	Clement Arias	1	North	5	Cabernet Sauvignon	red	3.624	13.03	25	325.75	8.35	2011
1473	6/28/2011	Clement Arias	1	North	7	Merlot	red	2.229	8.38	32	268.16	6.04	2011
6855	6/28/2011	Clement Arias	1	North	6	Shiraz	red	6.051	21.12	29	612.48	12.36	2011
9316	6/28/2011	Eura Begay	0	North	5	Merlot	red	2.229	8.38	18	150.84	4.53	2011
8936	6/28/2011	Jewel Copas	1	South	8	Pinot Gris	white	3.741	12.35	25	308.75	6.935	2011
7821	6/28/2011	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	18	131.58	4.0375	2011
1068	6/29/2011	Dannette Saltsman	0	Central	6	Riesling	white	2.097	6.56	20	131.2	4.82	2011
4392	6/29/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	11	81.73	4.242	2011
9258	6/29/2011	Ben Gerry	1	East	5	Chardonnay	white	3.15	10.5	25	262.5	7.4655	2011
6705	6/29/2011	Shameka Mertes	0	North	5	Shiraz	red	6.051	21.12	25	528	10.19	2011
8221	6/29/2011	Yolando Galicia	0	North	8	Cabernet Sauvignon	red	3.624	13.03	16	208.48	6.98	2011
6975	6/29/2011	Vicki Kilkenny	0	West	7	Riesling	white	2.097	6.99	13	90.87	4.0086	2011
8109	6/30/2011	Aiko Hamsher	0	East	8	Chardonnay	white	3.15	10.5	11	115.5	6.1845	2011
7535	6/30/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	35	260.05	6.3525	2011
7914	6/30/2011	Kym Velarde	0	East	4	Cabernet Sauvignon	red	3.624	12.08	31	374.48	8.022	2011
3217	6/30/2011	Kym Velarde	0	East	7	Merlot	red	2.229	7.43	7	52.01	3.717	2011
4346	6/30/2011	Eura Begay	0	North	5	Merlot	red	2.229	8.38	21	175.98	5.76	2011
4094	6/30/2011	Yolando Galicia	0	North	7	Shiraz	red	6.051	21.12	11	232.32	8.73	2011
4294	6/30/2011	Lavera Mccallie	0	South	6	Sauvignon Blanc	white	2.697	8.87	20	177.4	5.0255	2011
413	6/30/2011	Mamie Fullington	0	South	5	Pinot Gris	white	3.741	12.35	5	61.75	5.5005	2011
9008	6/30/2011	Bianca Suchan	0	West	6	Cabernet Sauvignon	red	3.624	12.08	33	398.64	7.6908	2011
5023	6/30/2011	Bianca Suchan	0	West	7	Pinot Gris	white	3.741	12.47	9	112.23	7.2726	2011
699	6/30/2011	Vicki Kilkenny	0	West	6	Chardonnay	white	3.15	10.5	12	126	5.5386	2011
1091	7/1/2011	Aiko Hamsher	0	East	6	Pinot Gris	white	3.741	12.47	15	187.05	7.728	2011
9620	7/1/2011	Aiko Hamsher	0	East	8	Pinot Gris	white	3.741	12.47	27	336.69	6.741	2011
5561	7/1/2011	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	30	315	7.4235	2011
8045	7/1/2011	Kym Velarde	0	East	5	Pinot Gris	white	3.741	12.47	37	461.39	9.1035	2011
8091	7/1/2011	Clement Arias	1	North	7	Sauvignon Blanc	white	2.697	9.94	15	149.1	5.07	2011
7917	7/1/2011	Eura Begay	0	North	7	Cabernet Sauvignon	red	3.624	13.03	19	247.57	7.03	2011
6529	7/1/2011	Eura Begay	0	North	4	Chardonnay	white	3.15	11.45	27	309.15	7.74	2011
4838	7/1/2011	Tori Hastie	0	South	5	Cabernet Sauvignon	red	3.624	11.96	17	203.32	6.65	2011
4976	7/2/2011	Dannette Saltsman	0	Central	7	Sauvignon Blanc	white	2.697	8.56	6	51.36	4.66	2011
4122	7/2/2011	Nilda Hypolite	0	Central	7	Riesling	white	2.097	6.56	21	137.76	4.64	2011
8422	7/2/2011	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	13	96.59	4.6725	2011
6403	7/2/2011	Kym Velarde	0	East	6	Sauvignon Blanc	white	2.697	8.99	4	35.96	4.8825	2011
3560	7/2/2011	Shameka Mertes	0	North	7	Cabernet Sauvignon	red	3.624	13.03	19	247.57	6.9	2011
8950	7/2/2011	Jewel Copas	1	South	7	Pinot Gris	white	3.741	12.35	26	321.1	6.2605	2011
1898	7/2/2011	Deloras Mcfetridge	0	West	4	Cabernet Sauvignon	red	3.624	12.08	14	169.12	6.987	2011
2491	7/2/2011	Deloras Mcfetridge	0	West	6	Chardonnay	white	3.15	10.5	7	73.5	5.202	2011
9053	7/3/2011	Aiko Hamsher	0	East	7	Chardonnay	white	3.15	10.5	15	157.5	6.5625	2011
3933	7/3/2011	Kym Velarde	0	East	5	Pinot Gris	white	3.741	12.47	15	187.05	7.9275	2011
4184	7/3/2011	Eura Begay	0	North	5	Chardonnay	white	3.15	11.45	13	148.85	5.86	2011
4304	7/3/2011	Shameka Mertes	0	North	6	Merlot	red	2.229	8.38	29	243.02	5.31	2011
8331	7/3/2011	Shameka Mertes	0	North	4	Merlot	red	2.229	8.38	9	75.42	3.69	2011
524	7/3/2011	Lavera Mccallie	0	South	8	Cabernet Sauvignon	red	3.624	11.96	15	179.4	6.08	2011
7891	7/3/2011	Deloras Mcfetridge	0	West	7	Cabernet Sauvignon	red	3.624	12.08	19	229.52	6.4464	2011
8932	7/4/2011	Aiko Hamsher	0	East	7	Merlot	red	2.229	7.43	19	141.17	5.2395	2011
6696	7/4/2011	Ben Gerry	1	East	5	Shiraz	red	6.051	20.17	7	141.19	9.4815	2011
1798	7/4/2011	Karry Noell	0	East	7	Chardonnay	white	3.15	10.5	22	231	6.09	2011
7829	7/4/2011	Clement Arias	1	North	3	Chardonnay	white	3.15	11.45	17	194.65	6.33	2011
2235	7/4/2011	Eura Begay	0	North	6	Pinot Gris	white	3.741	13.42	11	147.62	6.33	2011
7054	7/4/2011	Eura Begay	0	North	4	Sauvignon Blanc	white	2.697	9.94	14	139.16	6.32	2011
9737	7/4/2011	Jewel Copas	1	South	6	Cabernet Sauvignon	red	3.624	11.96	15	179.4	6.821	2011
8438	7/4/2011	Lavera Mccallie	0	South	5	Pinot Gris	white	3.741	12.35	10	123.5	5.2915	2011
9668	7/4/2011	Tori Hastie	0	South	5	Merlot	red	2.229	7.31	12	87.72	4.3415	2011
2521	7/5/2011	Lolita Wass	0	Central	5	Merlot	red	2.229	7	36	252	6.45	2011
9175	7/5/2011	Nilda Hypolite	0	Central	7	Merlot	red	2.229	7	20	140	4.95	2011
8386	7/5/2011	Ben Gerry	1	East	6	Chardonnay	white	3.15	10.5	21	220.5	6.5415	2011
6781	7/5/2011	Lesia Belt	0	West	5	Riesling	white	2.097	6.99	17	118.83	4.5594	2011
4368	7/6/2011	Nilda Hypolite	0	Central	5	Chardonnay	white	3.15	10.07	11	110.77	5.31	2011
5786	7/6/2011	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	11	115.5	6.8145	2011
8279	7/6/2011	Ben Gerry	1	East	5	Merlot	red	2.229	7.43	16	118.88	4.62	2011
7259	7/6/2011	Eura Begay	0	North	7	Merlot	red	2.229	8.38	24	201.12	4.8	2011
5988	7/7/2011	Dannette Saltsman	0	Central	4	Merlot	red	2.229	7	6	42	3.64	2011
6029	7/7/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	16	118.88	4.557	2011
763	7/7/2011	Ben Gerry	1	East	5	Chardonnay	white	3.15	10.5	6	63	5.271	2011
925	7/7/2011	Kym Velarde	0	East	6	Chardonnay	white	3.15	10.5	18	189	6.006	2011
2942	7/7/2011	Kym Velarde	0	East	7	Chardonnay	white	3.15	10.5	11	115.5	6.279	2011
6090	7/7/2011	Mamie Fullington	0	South	6	Chardonnay	white	3.15	10.38	4	41.52	4.8165	2011
8550	7/7/2011	Bianca Suchan	0	West	5	Cabernet Sauvignon	red	3.624	12.08	16	193.28	6.8442	2011
9967	7/7/2011	Bianca Suchan	0	West	5	Pinot Gris	white	3.741	12.47	11	137.17	6.7626	2011
7804	7/7/2011	Deloras Mcfetridge	0	West	5	Sauvignon Blanc	white	2.697	8.99	23	206.77	5.4774	2011
4247	7/8/2011	Dannette Saltsman	0	Central	7	Chardonnay	white	3.15	10.07	13	130.91	4.79	2011
6947	7/8/2011	Ben Gerry	1	East	8	Shiraz	red	6.051	20.17	15	302.55	9.681	2011
3874	7/8/2011	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	6	63	4.746	2011
46	7/8/2011	Clement Arias	1	North	5	Riesling	white	2.097	7.94	18	142.92	5.14	2011
9946	7/8/2011	Jewel Copas	1	South	7	Merlot	red	2.229	7.31	7	51.17	3.7715	2011
2911	7/8/2011	Lesia Belt	0	West	7	Chardonnay	white	3.15	10.5	10	105	5.3346	2011
3618	7/8/2011	Vicki Kilkenny	0	West	5	Pinot Gris	white	3.741	12.47	23	286.81	8.3028	2011
2989	7/9/2011	Aiko Hamsher	0	East	8	Merlot	red	2.229	7.43	10	74.3	4.6935	2011
3883	7/9/2011	Shameka Mertes	0	North	8	Chardonnay	white	3.15	11.45	17	194.65	6.52	2011
470	7/9/2011	Shameka Mertes	0	North	6	Merlot	red	2.229	8.38	24	201.12	5.58	2011
846	7/9/2011	Jewel Copas	1	South	8	Merlot	red	2.229	7.31	21	153.51	4.5125	2011
7711	7/9/2011	Mamie Fullington	0	South	7	Chardonnay	white	3.15	10.38	23	238.74	6.3365	2011
7361	7/9/2011	Deloras Mcfetridge	0	West	5	Chardonnay	white	3.15	10.5	6	63	5.6814	2011
1701	7/9/2011	Vicki Kilkenny	0	West	5	Merlot	red	2.229	7.43	14	104.02	4.59	2011
6424	7/10/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	11	81.73	4.5255	2011
3636	7/10/2011	Clement Arias	1	North	7	Merlot	red	2.229	8.38	15	125.7	4.67	2011
7810	7/10/2011	Clement Arias	1	North	5	Merlot	red	2.229	8.38	11	92.18	4.32	2011
410	7/10/2011	Bianca Suchan	0	West	7	Chardonnay	white	3.15	10.5	11	115.5	5.7018	2011
4501	7/11/2011	Dannette Saltsman	0	Central	7	Pinot Gris	white	3.741	12.04	16	192.64	6.86	2011
8890	7/11/2011	Dannette Saltsman	0	Central	5	Riesling	white	2.097	6.56	6	39.36	3.4	2011
1559	7/11/2011	Ben Gerry	1	East	7	Sauvignon Blanc	white	2.697	8.99	23	206.77	6.3	2011
2541	7/11/2011	Kym Velarde	0	East	6	Cabernet Sauvignon	red	3.624	12.08	5	60.4	6.195	2011
3237	7/11/2011	Eura Begay	0	North	5	Chardonnay	white	3.15	11.45	23	263.35	6.53	2011
804	7/11/2011	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	10	74.3	4.029	2011
8336	7/11/2011	Bianca Suchan	0	West	6	Merlot	red	2.229	7.43	12	89.16	4.1922	2011
8527	7/12/2011	Aiko Hamsher	0	East	5	Cabernet Sauvignon	red	3.624	12.08	17	205.36	7.329	2011
9558	7/12/2011	Aiko Hamsher	0	East	6	Cabernet Sauvignon	red	3.624	12.08	15	181.2	6.489	2011
5041	7/12/2011	Aiko Hamsher	0	East	7	Chardonnay	white	3.15	10.5	10	105	5.397	2011
6930	7/12/2011	Lavera Mccallie	0	South	7	Merlot	red	2.229	7.31	15	109.65	5.054	2011
1470	7/12/2011	Vicki Kilkenny	0	West	6	Merlot	red	2.229	7.43	10	74.3	4.3656	2011
7519	7/13/2011	Karry Noell	0	East	7	Pinot Gris	white	3.741	12.47	11	137.17	7.707	2011
9814	7/13/2011	Clement Arias	1	North	7	Sauvignon Blanc	white	2.697	9.94	18	178.92	5.98	2011
4526	7/13/2011	Yolando Galicia	0	North	3	Cabernet Sauvignon	red	3.624	13.03	11	143.33	6.18	2011
1829	7/13/2011	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	23	263.35	6.57	2011
5437	7/13/2011	Lavera Mccallie	0	South	6	Merlot	red	2.229	7.31	14	102.34	4.142	2011
3019	7/13/2011	Lavera Mccallie	0	South	6	Riesling	white	2.097	6.87	18	123.66	4.6265	2011
3461	7/13/2011	Vicki Kilkenny	0	West	6	Merlot	red	2.229	7.43	20	148.6	4.4778	2011
3882	7/14/2011	Lolita Wass	0	Central	6	Cabernet Sauvignon	red	3.624	11.65	17	198.05	6.6	2011
1338	7/14/2011	Lolita Wass	0	Central	6	Sauvignon Blanc	white	2.697	8.56	14	119.84	5.83	2011
5564	7/14/2011	Nilda Hypolite	0	Central	6	Cabernet Sauvignon	red	3.624	11.65	13	151.45	6.42	2011
1654	7/14/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	23	170.89	5.5125	2011
6315	7/14/2011	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	16	118.88	4.746	2011
7790	7/14/2011	Eura Begay	0	North	6	Merlot	red	2.229	8.38	8	67.04	3.85	2011
9904	7/14/2011	Shameka Mertes	0	North	5	Chardonnay	white	3.15	11.45	17	194.65	6.55	2011
5462	7/14/2011	Jewel Copas	1	South	7	Merlot	red	2.229	7.31	30	219.3	5.7285	2011
6704	7/14/2011	Lavera Mccallie	0	South	7	Shiraz	red	6.051	20.05	14	280.7	9.785	2011
665	7/14/2011	Mamie Fullington	0	South	6	Chardonnay	white	3.15	10.38	17	176.46	6.1275	2011
2601	7/14/2011	Lesia Belt	0	West	7	Pinot Gris	white	3.741	12.47	10	124.7	7.344	2011
2570	7/15/2011	Dannette Saltsman	0	Central	7	Sauvignon Blanc	white	2.697	8.56	16	136.96	4.85	2011
7563	7/15/2011	Karry Noell	0	East	7	Riesling	white	2.097	6.99	10	69.9	3.9375	2011
4191	7/15/2011	Kym Velarde	0	East	5	Chardonnay	white	3.15	10.5	21	220.5	6.3945	2011
427	7/15/2011	Shameka Mertes	0	North	6	Pinot Gris	white	3.741	13.42	15	201.3	7.21	2011
9667	7/15/2011	Tori Hastie	0	South	6	Shiraz	red	6.051	20.05	17	340.85	9.1865	2011
4738	7/15/2011	Deloras Mcfetridge	0	West	5	Merlot	red	2.229	7.43	13	96.59	5.0184	2011
597	7/15/2011	Lesia Belt	0	West	7	Chardonnay	white	3.15	10.5	8	84	5.2632	2011
7183	7/15/2011	Lesia Belt	0	West	6	Merlot	red	2.229	7.43	16	118.88	4.6716	2011
5553	7/15/2011	Vicki Kilkenny	0	West	7	Merlot	red	2.229	7.43	9	66.87	3.8964	2011
2975	7/15/2011	Vicki Kilkenny	0	West	6	Pinot Gris	white	3.741	12.47	25	311.75	6.9054	2011
1299	7/16/2011	Virgilio Mcelligott	1	Central	7	Chardonnay	white	3.15	10.07	22	221.54	6.84	2011
3876	7/16/2011	Aiko Hamsher	0	East	6	Chardonnay	white	3.15	10.5	9	94.5	5.691	2011
4040	7/16/2011	Eura Begay	0	North	7	Sauvignon Blanc	white	2.697	9.94	13	129.22	5.93	2011
6920	7/16/2011	Eura Begay	0	North	6	Shiraz	red	6.051	21.12	13	274.56	10.84	2011
2545	7/16/2011	Jewel Copas	1	South	6	Sauvignon Blanc	white	2.697	8.87	26	230.62	6.1655	2011
2015	7/16/2011	Mamie Fullington	0	South	6	Chardonnay	white	3.15	10.38	12	124.56	5.3865	2011
9841	7/16/2011	Bianca Suchan	0	West	4	Cabernet Sauvignon	red	3.624	12.08	14	169.12	7.0992	2011
4859	7/17/2011	Lavera Mccallie	0	South	7	Cabernet Sauvignon	red	3.624	11.96	20	239.2	6.479	2011
5252	7/18/2011	Kym Velarde	0	East	7	Riesling	white	2.097	6.99	16	111.84	4.8405	2011
6810	7/18/2011	Eura Begay	0	North	4	Merlot	red	2.229	8.38	19	159.22	4.85	2011
5040	7/18/2011	Tori Hastie	0	South	7	Merlot	red	2.229	7.31	23	168.13	4.769	2011
1621	7/18/2011	Deloras Mcfetridge	0	West	5	Merlot	red	2.229	7.43	12	89.16	3.8454	2011
840	7/19/2011	Aiko Hamsher	0	East	5	Merlot	red	2.229	7.43	15	111.45	4.977	2011
1443	7/19/2011	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	32	336	7.665	2011
5474	7/19/2011	Kym Velarde	0	East	5	Merlot	red	2.229	7.43	18	133.74	4.9875	2011
2411	7/19/2011	Kym Velarde	0	East	5	Sauvignon Blanc	white	2.697	8.99	12	107.88	5.5755	2011
2916	7/19/2011	Yolando Galicia	0	North	5	Chardonnay	white	3.15	11.45	14	160.3	5.53	2011
1107	7/19/2011	Yolando Galicia	0	North	5	Riesling	white	2.097	7.94	19	150.86	4.99	2011
2534	7/19/2011	Tori Hastie	0	South	6	Merlot	red	2.229	7.31	21	153.51	4.275	2011
5475	7/19/2011	Bianca Suchan	0	West	5	Merlot	red	2.229	7.43	17	126.31	5.0898	2011
1500	7/19/2011	Bianca Suchan	0	West	6	Riesling	white	2.097	6.99	21	146.79	4.8144	2011
584	7/19/2011	Deloras Mcfetridge	0	West	6	Pinot Gris	white	3.741	12.47	19	236.93	7.3848	2011
1021	7/19/2011	Lesia Belt	0	West	7	Cabernet Sauvignon	red	3.624	12.08	4	48.32	5.5488	2011
8595	7/19/2011	Vicki Kilkenny	0	West	7	Merlot	red	2.229	7.43	19	141.17	4.9674	2011
4834	7/20/2011	Dannette Saltsman	0	Central	8	Cabernet Sauvignon	red	3.624	11.65	24	279.6	6.97	2011
9937	7/20/2011	Dannette Saltsman	0	Central	7	Pinot Gris	white	3.741	12.04	11	132.44	6.3	2011
5159	7/20/2011	Jewel Copas	1	South	7	Merlot	red	2.229	7.31	13	95.03	4.579	2011
8492	7/20/2011	Jewel Copas	1	South	6	Merlot	red	2.229	7.31	7	51.17	3.4865	2011
986	7/21/2011	Dannette Saltsman	0	Central	8	Pinot Gris	white	3.741	12.04	5	60.2	6.05	2011
880	7/21/2011	Ben Gerry	1	East	7	Chardonnay	white	3.15	10.5	5	52.5	5.145	2011
5923	7/21/2011	Clement Arias	1	North	6	Merlot	red	2.229	8.38	22	184.36	6.33	2011
5081	7/21/2011	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	5	37.15	4.1106	2011
9136	7/22/2011	Nilda Hypolite	0	Central	6	Merlot	red	2.229	7	11	77	4.57	2011
8357	7/22/2011	Virgilio Mcelligott	1	Central	4	Chardonnay	white	3.15	10.07	18	181.26	6.35	2011
1850	7/22/2011	Aiko Hamsher	0	East	7	Merlot	red	2.229	7.43	25	185.75	5.544	2011
865	7/22/2011	Karry Noell	0	East	6	Merlot	red	2.229	7.43	24	178.32	5.544	2011
208	7/22/2011	Shameka Mertes	0	North	7	Chardonnay	white	3.15	11.45	19	217.55	6.45	2011
7584	7/22/2011	Tori Hastie	0	South	6	Riesling	white	2.097	6.87	16	109.92	3.6385	2011
5004	7/22/2011	Deloras Mcfetridge	0	West	5	Pinot Gris	white	3.741	12.47	14	174.58	7.0278	2011
8696	7/22/2011	Lesia Belt	0	West	6	Sauvignon Blanc	white	2.697	8.99	6	53.94	4.4574	2011
5607	7/23/2011	Karry Noell	0	East	6	Chardonnay	white	3.15	10.5	12	126	4.8405	2011
4669	7/23/2011	Kym Velarde	0	East	6	Chardonnay	white	3.15	10.5	14	147	6.2475	2011
6057	7/23/2011	Mamie Fullington	0	South	6	Merlot	red	2.229	7.31	13	95.03	3.686	2011
5162	7/24/2011	Lolita Wass	0	Central	5	Chardonnay	white	3.15	10.07	22	221.54	6.95	2011
6200	7/24/2011	Lesia Belt	0	West	6	Pinot Gris	white	3.741	12.47	3	37.41	6.4464	2011
5088	7/25/2011	Ben Gerry	1	East	7	Pinot Gris	white	3.741	12.47	19	236.93	7.6125	2011
4265	7/25/2011	Yolando Galicia	0	North	8	Chardonnay	white	3.15	11.45	14	160.3	6.24	2011
4408	7/25/2011	Jewel Copas	1	South	6	Chardonnay	white	3.15	10.38	10	103.8	4.294	2011
1240	7/26/2011	Dannette Saltsman	0	Central	4	Cabernet Sauvignon	red	3.624	11.65	9	104.85	5.94	2011
4780	7/26/2011	Aiko Hamsher	0	East	5	Sauvignon Blanc	white	2.697	8.99	24	215.76	5.712	2011
6811	7/26/2011	Ben Gerry	1	East	7	Chardonnay	white	3.15	10.5	7	73.5	4.0845	2011
9751	7/26/2011	Ben Gerry	1	East	8	Pinot Gris	white	3.741	12.47	22	274.34	7.875	2011
4572	7/26/2011	Clement Arias	1	North	5	Pinot Gris	white	3.741	13.42	21	281.82	7.77	2011
4634	7/26/2011	Eura Begay	0	North	7	Merlot	red	2.229	8.38	15	125.7	4.77	2011
5944	7/26/2011	Jewel Copas	1	South	6	Shiraz	red	6.051	20.05	17	340.85	9.975	2011
5093	7/26/2011	Tori Hastie	0	South	6	Chardonnay	white	3.15	10.38	18	186.84	5.6145	2011
4160	7/26/2011	Bianca Suchan	0	West	6	Riesling	white	2.097	6.99	9	62.91	4.233	2011
6174	7/26/2011	Deloras Mcfetridge	0	West	7	Merlot	red	2.229	7.43	9	66.87	4.2942	2011
4487	7/27/2011	Yolando Galicia	0	North	6	Riesling	white	2.097	7.94	15	119.1	5.12	2011
8621	7/27/2011	Lavera Mccallie	0	South	6	Pinot Gris	white	3.741	12.35	9	111.15	5.586	2011
927	7/28/2011	Clement Arias	1	North	5	Chardonnay	white	3.15	11.45	6	68.7	4.67	2011
8384	7/28/2011	Clement Arias	1	North	6	Riesling	white	2.097	7.94	16	127.04	4.04	2011
3740	7/28/2011	Yolando Galicia	0	North	7	Chardonnay	white	3.15	11.45	18	206.1	6.91	2011
3153	7/28/2011	Yolando Galicia	0	North	5	Merlot	red	2.229	8.38	7	58.66	3.82	2011
7107	7/28/2011	Yolando Galicia	0	North	6	Merlot	red	2.229	8.38	12	100.56	4.83	2011
6308	7/28/2011	Lavera Mccallie	0	South	7	Pinot Gris	white	3.741	12.35	14	172.9	6.1655	2011
390	7/28/2011	Tori Hastie	0	South	6	Pinot Gris	white	3.741	12.35	12	148.2	6.0895	2011
2251	7/28/2011	Deloras Mcfetridge	0	West	4	Pinot Gris	white	3.741	12.47	13	162.11	6.8136	2011
4281	7/28/2011	Lesia Belt	0	West	7	Chardonnay	white	3.15	10.5	7	73.5	4.9368	2011
5865	7/29/2011	Dannette Saltsman	0	Central	6	Chardonnay	white	3.15	10.07	11	110.77	5.28	2011
958	7/29/2011	Nilda Hypolite	0	Central	7	Chardonnay	white	3.15	10.07	17	171.19	6.69	2011
5826	7/29/2011	Virgilio Mcelligott	1	Central	6	Sauvignon Blanc	white	2.697	8.56	21	179.76	4.88	2011
3312	7/29/2011	Aiko Hamsher	0	East	4	Riesling	white	2.097	6.99	21	146.79	4.767	2011
3218	7/29/2011	Shameka Mertes	0	North	4	Chardonnay	white	3.15	11.45	34	389.3	7.86	2011
6409	7/29/2011	Lavera Mccallie	0	South	3	Shiraz	red	6.051	20.05	6	120.3	9.0915	2011
5087	7/29/2011	Vicki Kilkenny	0	West	8	Pinot Gris	white	3.741	12.47	6	74.82	5.916	2011
8101	7/30/2011	Nilda Hypolite	0	Central	8	Chardonnay	white	3.15	10.07	13	130.91	6.08	2011
6443	7/30/2011	Nilda Hypolite	0	Central	6	Sauvignon Blanc	white	2.697	8.56	10	85.6	5.21	2011
2519	7/30/2011	Virgilio Mcelligott	1	Central	7	Chardonnay	white	3.15	10.07	11	110.77	5.72	2011
5729	7/30/2011	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	19	199.5	7.14	2011
6503	7/30/2011	Ben Gerry	1	East	6	Chardonnay	white	3.15	10.5	17	178.5	6.0375	2011
8847	7/30/2011	Ben Gerry	1	East	7	Chardonnay	white	3.15	10.5	26	273	6.8985	2011
7070	7/30/2011	Kym Velarde	0	East	7	Chardonnay	white	3.15	10.5	11	115.5	5.313	2011
5950	7/30/2011	Kym Velarde	0	East	4	Merlot	red	2.229	7.43	25	185.75	5.4915	2011
6942	7/30/2011	Kym Velarde	0	East	4	Merlot	red	2.229	7.43	28	208.04	6.0585	2011
5773	7/30/2011	Yolando Galicia	0	North	7	Sauvignon Blanc	white	2.697	9.94	11	109.34	5.33	2011
8672	7/30/2011	Tori Hastie	0	South	5	Pinot Gris	white	3.741	12.35	15	185.25	7.03	2011
8271	7/30/2011	Lesia Belt	0	West	5	Merlot	red	2.229	7.43	12	89.16	4.5492	2011
7562	7/30/2011	Vicki Kilkenny	0	West	5	Pinot Gris	white	3.741	12.47	7	87.29	6.5586	2011
5880	7/31/2011	Nilda Hypolite	0	Central	7	Chardonnay	white	3.15	10.07	5	50.35	4.52	2011
7894	7/31/2011	Clement Arias	1	North	6	Chardonnay	white	3.15	11.45	35	400.75	8.13	2011
8474	7/31/2011	Clement Arias	1	North	7	Chardonnay	white	3.15	11.45	11	125.95	5.2	2011
1121	8/1/2011	Lavera Mccallie	0	South	8	Cabernet Sauvignon	red	3.624	11.96	8	95.68	6.2985	2011
8541	8/2/2011	Eura Begay	0	North	8	Sauvignon Blanc	white	2.697	9.94	35	347.9	7.25	2011
1378	8/2/2011	Shameka Mertes	0	North	7	Sauvignon Blanc	white	2.697	9.94	19	188.86	5.67	2011
1824	8/2/2011	Jewel Copas	1	South	5	Chardonnay	white	3.15	10.38	7	72.66	4.256	2011
5486	8/2/2011	Bianca Suchan	0	West	5	Merlot	red	2.229	7.43	26	193.18	5.8956	2011
3725	8/3/2011	Virgilio Mcelligott	1	Central	7	Cabernet Sauvignon	red	3.624	11.65	8	93.2	6.16	2011
7718	8/3/2011	Deloras Mcfetridge	0	West	7	Pinot Gris	white	3.741	12.47	14	174.58	5.6814	2011
829	8/3/2011	Lesia Belt	0	West	5	Chardonnay	white	3.15	10.5	10	105	5.967	2011
9343	8/4/2011	Aiko Hamsher	0	East	6	Merlot	red	2.229	7.43	12	89.16	4.8825	2011
6812	8/4/2011	Clement Arias	1	North	6	Merlot	red	2.229	8.38	12	100.56	4.24	2011
8914	8/4/2011	Deloras Mcfetridge	0	West	7	Cabernet Sauvignon	red	3.624	12.08	10	120.8	5.9568	2011
9995	8/5/2011	Nilda Hypolite	0	Central	5	Chardonnay	white	3.15	10.07	19	191.33	6.58	2011
818	8/5/2011	Aiko Hamsher	0	East	5	Chardonnay	white	3.15	10.5	24	252	7.6545	2011
8703	8/5/2011	Karry Noell	0	East	6	Merlot	red	2.229	7.43	14	104.02	4.872	2011
2685	8/5/2011	Karry Noell	0	East	6	Pinot Gris	white	3.741	12.47	29	361.63	8.6835	2011
9928	8/5/2011	Deloras Mcfetridge	0	West	6	Cabernet Sauvignon	red	3.624	12.08	19	229.52	6.2424	2011
501	8/5/2011	Vicki Kilkenny	0	West	5	Pinot Gris	white	3.741	12.47	8	99.76	6.7524	2011
7976	8/5/2011	Vicki Kilkenny	0	West	6	Shiraz	red	6.051	20.17	19	383.23	10.4142	2011
6661	8/6/2011	Aiko Hamsher	0	East	7	Cabernet Sauvignon	red	3.624	12.08	9	108.72	6.5415	2011
328	8/6/2011	Eura Begay	0	North	7	Chardonnay	white	3.15	11.45	11	125.95	6.34	2011
9068	8/6/2011	Eura Begay	0	North	6	Chardonnay	white	3.15	11.45	27	309.15	6.28	2011
4515	8/6/2011	Eura Begay	0	North	6	Merlot	red	2.229	8.38	10	83.8	4.43	2011
4846	8/6/2011	Deloras Mcfetridge	0	West	6	Merlot	red	2.229	7.43	22	163.46	5.4672	2011
9528	8/6/2011	Lesia Belt	0	West	7	Cabernet Sauvignon	red	3.624	12.08	11	132.88	6.2628	2011
379	8/7/2011	Dannette Saltsman	0	Central	5	Merlot	red	2.229	7	15	105	5	2011
3653	8/7/2011	Dannette Saltsman	0	Central	6	Sauvignon Blanc	white	2.697	8.56	6	51.36	5.39	2011
